month,borough,day_type,trip_type,route_id,period,total_mileage,total_operating_time,average_speed
2020-02-01,Brooklyn,1,EXP,X27,Peak,5998.43,521,11.493686
2020-02-01,Brooklyn,2,EXP,X27,Off-Peak,4715.193,349,13.487726
2020-02-01,Brooklyn,2,EXP,X27,Peak,2193.026,165,13.248066
2020-02-01,Brooklyn,1,EXP,X28,Off-Peak,8367.505,675,12.38281
2020-02-01,Brooklyn,1,EXP,X28,Peak,6180.068,530,11.646619
2020-02-01,Brooklyn,2,EXP,X28,Off-Peak,3460.3801,257,13.435471
2020-02-01,Brooklyn,2,EXP,X28,Peak,1968.543,145,13.563245
2020-02-01,Brooklyn,1,EXP,X37,Off-Peak,1959.0299,135,14.418149
2020-02-01,Brooklyn,1,EXP,X37,Peak,7550.2227,595,12.679458
2020-02-01,Brooklyn,1,EXP,X38,Off-Peak,2420.108,164,14.67859
2020-02-01,Brooklyn,1,EXP,X38,Peak,4952.555,391,12.648661
2020-02-01,Manhattan,1,LCL/LTD,M1,Off-Peak,17618.385,3055,5.765829
2020-02-01,Manhattan,1,LCL/LTD,M1,Peak,8883.396,1596,5.562713
2020-02-01,Manhattan,2,LCL/LTD,M1,Off-Peak,7864.888,1020,7.70922
2020-02-01,Manhattan,2,LCL/LTD,M1,Peak,3118.676,424,7.3519435
2020-02-01,Manhattan,1,LCL/LTD,M10,Off-Peak,9880.821,1636,6.037633
2020-02-01,Manhattan,1,LCL/LTD,M10,Peak,4847.875,884,5.4804792
2020-02-01,Manhattan,2,LCL/LTD,M10,Off-Peak,5772.532,858,6.7201715
2020-02-01,Manhattan,2,LCL/LTD,M10,Peak,2116.604,324,6.5153174
2020-02-01,Manhattan,1,LCL/LTD,M100,Off-Peak,19633.012,3606,5.444017
2020-02-01,Manhattan,1,LCL/LTD,M100,Peak,7858.148,1516,5.1801934
2020-02-01,Manhattan,2,LCL/LTD,M100,Off-Peak,7012.936,1176,5.9595504
2020-02-01,Manhattan,2,LCL/LTD,M100,Peak,2586.196,450,5.7382646
2020-02-01,Manhattan,1,LCL/LTD,M101,Off-Peak,37019.73,6010,6.1590586
2020-02-01,Manhattan,1,LCL/LTD,M101,Peak,12614.7,2247,5.611616
2020-02-01,Manhattan,2,LCL/LTD,M101,Off-Peak,12539.873,1784,7.0272145
2020-02-01,Manhattan,2,LCL/LTD,M101,Peak,3965.7,597,6.6327977
2020-02-01,Manhattan,1,LCL/LTD,M102,Off-Peak,18568.184,3271,5.6750283
2020-02-01,Manhattan,1,LCL/LTD,M102,Peak,6256.036,1285,4.8677654
2020-02-01,Manhattan,2,LCL/LTD,M102,Off-Peak,7421.201,1124,6.5997586
2020-02-01,Manhattan,2,LCL/LTD,M102,Peak,2442.582,395,6.168894
2020-02-01,Manhattan,1,LCL/LTD,M103,Off-Peak,17375.672,3016,5.760032
2020-02-01,Manhattan,1,LCL/LTD,M103,Peak,5642.138,1150,4.90246
2020-02-01,Manhattan,2,LCL/LTD,M103,Off-Peak,7535.581,1143,6.5893455
2020-02-01,Manhattan,2,LCL/LTD,M103,Peak,2903.624,470,6.1758466
2020-02-01,Manhattan,1,LCL/LTD,M104,Off-Peak,12153.858,2126,5.7165456
2020-02-01,Manhattan,1,LCL/LTD,M104,Peak,4817.49,964,4.9947553
2020-02-01,Manhattan,2,LCL/LTD,M104,Off-Peak,10893.862,1802,6.0450287
2020-02-01,Manhattan,2,LCL/LTD,M104,Peak,3622.087,640,5.657139
2020-02-01,Manhattan,1,LCL/LTD,M106,Off-Peak,2156.029,407,5.287697
2020-02-01,Manhattan,1,LCL/LTD,M106,Peak,1715.882,323,5.303885
2020-02-01,Manhattan,2,LCL/LTD,M106,Off-Peak,656.319,101,6.4849386
2020-02-01,Manhattan,2,LCL/LTD,M106,Peak,339.27,52,6.5127683
2020-02-01,Manhattan,1,LCL/LTD,M11,Off-Peak,15399.699,2700,5.7020917
2020-02-01,Manhattan,1,LCL/LTD,M11,Peak,5944.3022,1119,5.3080997
2020-02-01,Manhattan,2,LCL/LTD,M11,Off-Peak,6120.205,920,6.651258
2020-02-01,Manhattan,2,LCL/LTD,M11,Peak,2228.582,334,6.662621
2020-02-01,Manhattan,1,LCL/LTD,M116,Off-Peak,7529.128,1327,5.6703815
2020-02-01,Manhattan,1,LCL/LTD,M116,Peak,3816.518,753,5.065162
2020-02-01,Manhattan,2,LCL/LTD,M116,Off-Peak,3099.952,539,5.7510033
2020-02-01,Manhattan,2,LCL/LTD,M116,Peak,1260.98,225,5.5948997
2020-02-01,Manhattan,1,LCL/LTD,M12,Off-Peak,2609.471,413,6.3101406
2020-02-01,Manhattan,1,LCL/LTD,M12,Peak,1264.062,216,5.829962
2020-02-01,Manhattan,2,LCL/LTD,M12,Off-Peak,1491.496,206,7.225676
2020-02-01,Manhattan,2,LCL/LTD,M12,Peak,691.317,95,7.2756596
2020-02-01,Manhattan,1,SBS,M14A+,Off-Peak,11286.848,1805,6.252827
2020-02-01,Manhattan,1,SBS,M14A+,Peak,3718.854,697,5.330614
2020-02-01,Manhattan,2,SBS,M14A+,Off-Peak,8132.604,1386,5.86462
2020-02-01,Manhattan,2,SBS,M14A+,Peak,3014.715,537,5.610381
2020-02-01,Manhattan,1,SBS,M14D+,Off-Peak,15121.728,2561,5.9045205
2020-02-01,Manhattan,1,SBS,M14D+,Peak,7212.744,1302,5.536033
2020-02-01,Manhattan,2,SBS,M14D+,Off-Peak,6321.392,1001,6.314812
2020-02-01,Manhattan,2,SBS,M14D+,Peak,2198.366,359,6.123544
2020-02-01,Manhattan,1,LCL/LTD,M15,Off-Peak,27885.734,4351,6.4086156
2020-02-01,Manhattan,1,LCL/LTD,M15,Peak,8497.952,1602,5.3025002
2020-02-01,Manhattan,2,LCL/LTD,M15,Off-Peak,12253.8125,1742,7.031412
2020-02-01,Manhattan,2,LCL/LTD,M15,Peak,3726.161,597,6.2318664
2020-02-01,Manhattan,1,SBS,M15+,Off-Peak,24853.396,3288,7.55871
2020-02-01,Manhattan,1,SBS,M15+,Peak,14337.269,1972,7.2696586
2020-02-01,Manhattan,2,SBS,M15+,Off-Peak,9800.848,1136,8.621653
2020-02-01,Manhattan,2,SBS,M15+,Peak,4099.078,482,8.492648
2020-02-01,Manhattan,1,LCL/LTD,M2,Off-Peak,21455.77,3360,6.384545
2020-02-01,Manhattan,1,LCL/LTD,M2,Peak,9456.506,1611,5.8685474
2020-02-01,Manhattan,2,LCL/LTD,M2,Off-Peak,9279.723,1183,7.8426323
2020-02-01,Manhattan,2,LCL/LTD,M2,Peak,3378.603,448,7.539748
2020-02-01,Manhattan,1,LCL/LTD,M20,Off-Peak,5659.185,984,5.7493215
2020-02-01,Manhattan,1,LCL/LTD,M20,Peak,3251.7031,611,5.32116
2020-02-01,Manhattan,2,LCL/LTD,M20,Off-Peak,4440.014,663,6.693441
2020-02-01,Manhattan,2,LCL/LTD,M20,Peak,1542.469,239,6.4531026
2020-02-01,Manhattan,1,LCL/LTD,M21,Off-Peak,2375.295,404,5.8725023
2020-02-01,Manhattan,1,LCL/LTD,M21,Peak,1385.4299,256,5.4018655
2020-02-01,Manhattan,2,LCL/LTD,M21,Off-Peak,1019.277,163,6.226715
2020-02-01,Manhattan,2,LCL/LTD,M21,Peak,437.907,68,6.3986936
2020-02-01,Manhattan,1,LCL/LTD,M22,Off-Peak,4042.801,730,5.534085
2020-02-01,Manhattan,1,LCL/LTD,M22,Peak,2110.701,439,4.805199
2020-02-01,Manhattan,2,LCL/LTD,M22,Off-Peak,1530.965,252,6.0541496
2020-02-01,Manhattan,2,LCL/LTD,M22,Peak,677.196,109,6.204585
2020-02-01,Manhattan,1,SBS,M23+,Off-Peak,8424.779,1544,5.455998
2020-02-01,Manhattan,1,SBS,M23+,Peak,3488.752,688,5.06872
2020-02-01,Manhattan,2,SBS,M23+,Off-Peak,3455.909,593,5.82543
2020-02-01,Manhattan,2,SBS,M23+,Peak,1233.605,217,5.683244
2020-02-01,Manhattan,1,LCL/LTD,M3,Off-Peak,21438.1,3938,5.442891
2020-02-01,Manhattan,1,LCL/LTD,M3,Peak,9139.595,1745,5.2359443
2020-02-01,Manhattan,2,LCL/LTD,M3,Off-Peak,10209.223,1564,6.5259647
2020-02-01,Manhattan,2,LCL/LTD,M3,Peak,4013.595,600,6.687099
2020-02-01,Manhattan,1,LCL/LTD,M31,Off-Peak,9277.99,1855,5.001507
2020-02-01,Manhattan,1,LCL/LTD,M31,Peak,4635.684,1022,4.531809
2020-02-01,Manhattan,2,LCL/LTD,M31,Off-Peak,3818.647,641,5.9486017
2020-02-01,Manhattan,2,LCL/LTD,M31,Peak,1556.971,267,5.8244443
2020-02-01,Manhattan,1,SBS,M34+,Off-Peak,4385.957,851,5.150112
2020-02-01,Manhattan,1,SBS,M34+,Peak,2138.188,448,4.7643604
2020-02-01,Manhattan,2,SBS,M34+,Off-Peak,1464.105,263,5.5651054
2020-02-01,Manhattan,2,SBS,M34+,Peak,591.078,109,5.398671
2020-02-01,Manhattan,1,SBS,M34A+,Off-Peak,4504.8237,901,4.996508
2020-02-01,Manhattan,1,SBS,M34A+,Peak,2591.148,541,4.787117
2020-02-01,Manhattan,2,SBS,M34A+,Off-Peak,1886.544,327,5.7573094
2020-02-01,Manhattan,2,SBS,M34A+,Peak,688.78595,125,5.502218
2020-02-01,Manhattan,1,LCL/LTD,M35,Off-Peak,5650.746,432,13.05265
2020-02-01,Manhattan,1,LCL/LTD,M35,Peak,2190.966,187,11.71309
2020-02-01,Manhattan,2,LCL/LTD,M35,Off-Peak,2518.98,180,13.960595
2020-02-01,Manhattan,2,LCL/LTD,M35,Peak,1069.794,77,13.726453
2020-02-01,Manhattan,1,LCL/LTD,M4,Off-Peak,23602.385,4364,5.408133
2020-02-01,Manhattan,1,LCL/LTD,M4,Peak,12164.584,2244,5.4190507
2020-02-01,Manhattan,2,LCL/LTD,M4,Off-Peak,9133.513,1376,6.6349483
2020-02-01,Manhattan,2,LCL/LTD,M4,Peak,3743.742,556,6.724631
2020-02-01,Manhattan,1,LCL/LTD,M42,Off-Peak,6885.1987,1424,4.834395
2020-02-01,Manhattan,1,LCL/LTD,M42,Peak,3844.638,885,4.340921
2020-02-01,Manhattan,2,LCL/LTD,M42,Off-Peak,2627.025,460,5.7096376
2020-02-01,Manhattan,2,LCL/LTD,M42,Peak,955.123,185,5.15033
2020-02-01,Manhattan,1,LCL/LTD,M5,Off-Peak,17066.654,2400,7.110338
2020-02-01,Manhattan,1,LCL/LTD,M5,Peak,6785.398,1045,6.489678
2020-02-01,Manhattan,2,LCL/LTD,M5,Off-Peak,8911.7705,1183,7.5309434
2020-02-01,Manhattan,2,LCL/LTD,M5,Peak,3286.5469,451,7.278605
2020-02-01,Manhattan,1,LCL/LTD,M50,Off-Peak,3495.753,659,5.29989
2020-02-01,Manhattan,1,LCL/LTD,M50,Peak,1635.963,338,4.8314633
2020-02-01,Manhattan,2,LCL/LTD,M50,Off-Peak,1022.646,165,6.1808825
2020-02-01,Manhattan,2,LCL/LTD,M50,Peak,430.77,69,6.165013
2020-02-01,Manhattan,1,LCL/LTD,M55,Off-Peak,6532.863,1052,6.205741
2020-02-01,Manhattan,1,LCL/LTD,M55,Peak,2587.926,475,5.444098
2020-02-01,Manhattan,2,LCL/LTD,M55,Off-Peak,3929.329,542,7.2492127
2020-02-01,Manhattan,2,LCL/LTD,M55,Peak,1496.377,214,6.9637074
2020-02-01,Manhattan,1,LCL/LTD,M57,Off-Peak,5797.518,1222,4.741773
2020-02-01,Manhattan,1,LCL/LTD,M57,Peak,3217.133,735,4.374468
2020-02-01,Manhattan,2,LCL/LTD,M57,Off-Peak,2585.041,460,5.6082516
2020-02-01,Manhattan,2,LCL/LTD,M57,Peak,1018.106,188,5.3946934
2020-02-01,Manhattan,1,SBS,M60+,Off-Peak,34984.64,3092,11.313569
2020-02-01,Manhattan,1,SBS,M60+,Peak,12205.126,1255,9.721673
2020-02-01,Manhattan,2,SBS,M60+,Off-Peak,18015.105,1477,12.192091
2020-02-01,Manhattan,2,SBS,M60+,Peak,5265.836,465,11.303076
2020-02-01,Manhattan,1,LCL/LTD,M66,Off-Peak,5883.752,1077,5.459265
2020-02-01,Manhattan,1,LCL/LTD,M66,Peak,3760.1,764,4.9197936
2020-02-01,Manhattan,2,LCL/LTD,M66,Off-Peak,2390.697,361,6.6117864
2020-02-01,Manhattan,2,LCL/LTD,M66,Peak,824.929,134,6.112434
2020-02-01,Manhattan,1,LCL/LTD,M7,Off-Peak,16876.635,2986,5.6505365
2020-02-01,Manhattan,1,LCL/LTD,M7,Peak,5929.421,1188,4.9885626
2020-02-01,Manhattan,2,LCL/LTD,M7,Off-Peak,8856.05,1380,6.4151998
2020-02-01,Manhattan,2,LCL/LTD,M7,Peak,3273.466,547,5.9803596
2020-02-01,Manhattan,1,LCL/LTD,M72,Off-Peak,5810.349,1021,5.688382
2020-02-01,Manhattan,1,LCL/LTD,M72,Peak,2809.864,517,5.426648
2020-02-01,Manhattan,2,LCL/LTD,M72,Off-Peak,2307.058,341,6.756534
2020-02-01,Manhattan,2,LCL/LTD,M72,Peak,888.473,135,6.5767345
2020-02-01,Manhattan,1,SBS,M79+,Off-Peak,8859.612,1480,5.9828253
2020-02-01,Manhattan,1,SBS,M79+,Peak,4859.505,887,5.4738746
2020-02-01,Manhattan,2,SBS,M79+,Off-Peak,3801.699,565,6.720364
2020-02-01,Manhattan,2,SBS,M79+,Peak,1324.671,207,6.368619
2020-02-01,Manhattan,1,LCL/LTD,M8,Off-Peak,2763.819,480,5.746413
2020-02-01,Manhattan,1,LCL/LTD,M8,Peak,1696.672,330,5.134904
2020-02-01,Manhattan,2,LCL/LTD,M8,Off-Peak,1117.92,188,5.926776
2020-02-01,Manhattan,2,LCL/LTD,M8,Peak,379.524,66,5.6844044
2020-02-01,Manhattan,1,SBS,M86+,Off-Peak,11357.175,1896,5.9874616
2020-02-01,Manhattan,1,SBS,M86+,Peak,5918.113,1099,5.3825917
2020-02-01,Manhattan,2,SBS,M86+,Off-Peak,4947.318,762,6.4869957
2020-02-01,Manhattan,2,SBS,M86+,Peak,1754.899,284,6.16935
2020-02-01,Manhattan,1,LCL/LTD,M9,Off-Peak,7570.836,1287,5.8796916
2020-02-01,Manhattan,1,LCL/LTD,M9,Peak,4269.905,761,5.6037583
2020-02-01,Manhattan,2,LCL/LTD,M9,Off-Peak,3022.112,458,6.5959334
2020-02-01,Manhattan,2,LCL/LTD,M9,Peak,1145.7731,171,6.671405
2020-02-01,Manhattan,1,LCL/LTD,M96,Off-Peak,9125.112,1774,5.143336
2020-02-01,Manhattan,1,LCL/LTD,M96,Peak,4777.704,1047,4.5603137
2020-02-01,Manhattan,2,LCL/LTD,M96,Off-Peak,2871.928,496,5.779819
2020-02-01,Manhattan,2,LCL/LTD,M96,Peak,1033.023,187,5.498516
2020-02-01,Manhattan,1,LCL/LTD,M98,Off-Peak,2066.43,214,9.638649
2020-02-01,Manhattan,1,LCL/LTD,M98,Peak,3947.726,470,8.394902
2020-02-01,Queens,1,LCL/LTD,Q1,Off-Peak,9407.14,1006,9.345831
2020-02-01,Queens,1,LCL/LTD,Q1,Peak,4222.623,519,8.133019
2020-02-01,Queens,2,LCL/LTD,Q1,Off-Peak,4027.2031,386,10.427983
2020-02-01,Queens,2,LCL/LTD,Q1,Peak,1386.434,137,10.085011
2020-02-01,Queens,1,LCL/LTD,Q10,Off-Peak,32735.854,3085,10.610817
2020-02-01,Queens,1,LCL/LTD,Q10,Peak,11961.998,1308,9.139256
2020-02-01,Queens,2,LCL/LTD,Q10,Off-Peak,14367.263,1295,11.087308
2020-02-01,Queens,2,LCL/LTD,Q10,Peak,5074.446,461,10.984983
2020-02-01,Queens,1,LCL/LTD,Q100,Off-Peak,11351.502,960,11.818049
2020-02-01,Queens,1,LCL/LTD,Q100,Peak,4642.961,428,10.831884
2020-02-01,Queens,2,LCL/LTD,Q100,Off-Peak,6438.908,507,12.690942
2020-02-01,Queens,2,LCL/LTD,Q100,Peak,2131.265,171,12.416221
2020-02-01,Queens,1,LCL/LTD,Q101,Off-Peak,8264.418,927,8.913831
2020-02-01,Queens,1,LCL/LTD,Q101,Peak,4034.043,521,7.740277
2020-02-01,Queens,2,LCL/LTD,Q101,Off-Peak,3688.977,376,9.809652
2020-02-01,Queens,2,LCL/LTD,Q101,Peak,1173.585,126,9.254349
2020-02-01,Queens,1,LCL/LTD,Q102,Off-Peak,7012.5063,861,8.143913
2020-02-01,Queens,1,LCL/LTD,Q102,Peak,3107.2131,433,7.166114
2020-02-01,Queens,2,LCL/LTD,Q102,Off-Peak,3492.5352,383,9.108123
2020-02-01,Queens,2,LCL/LTD,Q102,Peak,1181.292,131,8.950859
2020-02-01,Queens,1,LCL/LTD,Q103,Off-Peak,2835.189,325,8.703239
2020-02-01,Queens,1,LCL/LTD,Q103,Peak,2130.132,273,7.7921762
2020-02-01,Queens,2,LCL/LTD,Q103,Off-Peak,1116.948,117,9.496915
2020-02-01,Queens,2,LCL/LTD,Q103,Peak,566.835,59,9.536924
2020-02-01,Queens,1,LCL/LTD,Q104,Off-Peak,2714.07,402,6.745177
2020-02-01,Queens,1,LCL/LTD,Q104,Peak,1429.714,228,6.2537456
2020-02-01,Queens,2,LCL/LTD,Q104,Off-Peak,1076.164,162,6.605993
2020-02-01,Queens,2,LCL/LTD,Q104,Peak,428.179,64,6.6116405
2020-02-01,Queens,1,LCL/LTD,Q11,Off-Peak,9945.841,891,11.155886
2020-02-01,Queens,1,LCL/LTD,Q11,Peak,5861.458,613,9.561142
2020-02-01,Queens,2,LCL/LTD,Q11,Off-Peak,3667.353,300,12.200955
2020-02-01,Queens,2,LCL/LTD,Q11,Peak,1284.756,111,11.520294
2020-02-01,Queens,1,LCL/LTD,Q110,Off-Peak,13210.882,1543,8.556845
2020-02-01,Queens,1,LCL/LTD,Q110,Peak,6372.171,833,7.646284
2020-02-01,Queens,2,LCL/LTD,Q110,Off-Peak,5476.828,596,9.183954
2020-02-01,Queens,2,LCL/LTD,Q110,Peak,1776.545,210,8.45065
2020-02-01,Queens,1,LCL/LTD,Q111,Off-Peak,22263.672,2678,8.311027
2020-02-01,Queens,1,LCL/LTD,Q111,Peak,9794.454,1364,7.1778226
2020-02-01,Queens,2,LCL/LTD,Q111,Off-Peak,10176.234,1088,9.352762
2020-02-01,Queens,2,LCL/LTD,Q111,Peak,3836.107,428,8.957309
2020-02-01,Queens,1,LCL/LTD,Q112,Off-Peak,7241.272,1143,6.331471
2020-02-01,Queens,1,LCL/LTD,Q112,Peak,4606.046,787,5.8518534
2020-02-01,Queens,2,LCL/LTD,Q112,Off-Peak,2893.565,440,6.5733914
2020-02-01,Queens,2,LCL/LTD,Q112,Peak,1212.127,183,6.6103396
2020-02-01,Queens,1,LCL/LTD,Q113,Off-Peak,10408.169,1003,10.366839
2020-02-01,Queens,1,LCL/LTD,Q113,Peak,6086.24,630,9.65174
2020-02-01,Queens,2,LCL/LTD,Q113,Off-Peak,3854.898,335,11.476336
2020-02-01,Queens,2,LCL/LTD,Q113,Peak,1861.991,162,11.493042
2020-02-01,Queens,1,LCL/LTD,Q114,Off-Peak,18586.16,1764,10.535354
2020-02-01,Queens,1,LCL/LTD,Q114,Peak,6603.996,739,8.930648
2020-02-01,Queens,2,LCL/LTD,Q114,Off-Peak,9140.571,828,11.035401
2020-02-01,Queens,2,LCL/LTD,Q114,Peak,2560.534,246,10.4063015
2020-02-01,Queens,1,LCL/LTD,Q12,Off-Peak,17823.479,1914,9.308643
2020-02-01,Queens,1,LCL/LTD,Q12,Peak,6618.84,806,8.209977
2020-02-01,Queens,2,LCL/LTD,Q12,Off-Peak,8579.291,883,9.709453
2020-02-01,Queens,2,LCL/LTD,Q12,Peak,3126.973,330,9.462541
2020-02-01,Queens,1,LCL/LTD,Q13,Off-Peak,14351.004,1594,8.999743
2020-02-01,Queens,1,LCL/LTD,Q13,Peak,6514.761,796,8.17893
2020-02-01,Queens,2,LCL/LTD,Q13,Off-Peak,6818.836,731,9.327972
2020-02-01,Queens,2,LCL/LTD,Q13,Peak,2411.45,262,9.172654
2020-02-01,Queens,1,LCL/LTD,Q15,Off-Peak,4590.58,438,10.467745
2020-02-01,Queens,1,LCL/LTD,Q15,Peak,2668.054,286,9.3006315
2020-02-01,Queens,2,LCL/LTD,Q15,Off-Peak,1654.529,158,10.459933
2020-02-01,Queens,2,LCL/LTD,Q15,Peak,696.39905,70,9.9412985
2020-02-01,Queens,1,LCL/LTD,Q15A,Off-Peak,4930.539,466,10.573282
2020-02-01,Queens,1,LCL/LTD,Q15A,Peak,2663.349,280,9.486832
2020-02-01,Queens,2,LCL/LTD,Q15A,Off-Peak,1800.0281,170,10.529028
2020-02-01,Queens,2,LCL/LTD,Q15A,Peak,757.856,75,10.019138
2020-02-01,Queens,1,LCL/LTD,Q16,Off-Peak,8290.379,781,10.611817
2020-02-01,Queens,1,LCL/LTD,Q16,Peak,4900.972,512,9.568649
2020-02-01,Queens,2,LCL/LTD,Q16,Off-Peak,3459.112,305,11.321235
2020-02-01,Queens,2,LCL/LTD,Q16,Peak,1283.657,121,10.591084
2020-02-01,Queens,1,LCL/LTD,Q17,Off-Peak,29199.273,3329,8.769778
2020-02-01,Queens,1,LCL/LTD,Q17,Peak,14349.009,1799,7.974193
2020-02-01,Queens,2,LCL/LTD,Q17,Off-Peak,14071.674,1517,9.271925
2020-02-01,Queens,2,LCL/LTD,Q17,Peak,5668.561,616,9.199948
2020-02-01,Queens,1,LCL/LTD,Q18,Off-Peak,9907.991,1434,6.907638
2020-02-01,Queens,1,LCL/LTD,Q18,Peak,5844.9927,935,6.2458773
2020-02-01,Queens,2,LCL/LTD,Q18,Off-Peak,4365.4106,588,7.418092
2020-02-01,Queens,2,LCL/LTD,Q18,Peak,1563.543,220,7.091237
2020-02-01,Queens,1,LCL/LTD,Q19,Off-Peak,6795.5,718,9.454634
2020-02-01,Queens,1,LCL/LTD,Q19,Peak,3667.58,412,8.89713
2020-02-01,Queens,2,LCL/LTD,Q19,Off-Peak,2297.29,232,9.896341
2020-02-01,Queens,2,LCL/LTD,Q19,Peak,1119.63,112,9.936588
2020-02-01,Queens,1,LCL/LTD,Q2,Off-Peak,11286.124,1226,9.203698
2020-02-01,Queens,1,LCL/LTD,Q2,Peak,4680.1562,594,7.875121
2020-02-01,Queens,2,LCL/LTD,Q2,Off-Peak,4876.8843,486,10.014347
2020-02-01,Queens,2,LCL/LTD,Q2,Peak,1681.944,175,9.592988
2020-02-01,Queens,1,LCL/LTD,Q20A,Off-Peak,15570.596,2086,7.463757
2020-02-01,Queens,1,LCL/LTD,Q20A,Peak,5413.062,828,6.533464
2020-02-01,Queens,2,LCL/LTD,Q20A,Off-Peak,11383.665,1372,8.292859
2020-02-01,Queens,2,LCL/LTD,Q20A,Peak,4002.181,503,7.9467964
2020-02-01,Queens,1,LCL/LTD,Q20B,Off-Peak,11855.522,1689,7.0190473
2020-02-01,Queens,1,LCL/LTD,Q20B,Peak,5497.134,834,6.5870337
2020-02-01,Queens,1,LCL/LTD,Q21,Off-Peak,4804.433,403,11.916659
2020-02-01,Queens,1,LCL/LTD,Q21,Peak,1544.0431,145,10.616479
2020-02-01,Queens,2,LCL/LTD,Q21,Off-Peak,2276.695,191,11.867092
2020-02-01,Queens,2,LCL/LTD,Q21,Peak,842.68506,75,11.197066
2020-02-01,Queens,1,LCL/LTD,Q22,Off-Peak,19955.727,1901,10.4948635
2020-02-01,Queens,1,LCL/LTD,Q22,Peak,8169.369,841,9.703612
2020-02-01,Queens,2,LCL/LTD,Q22,Off-Peak,9006.121,789,11.405387
2020-02-01,Queens,2,LCL/LTD,Q22,Peak,3271.447,290,11.253817
2020-02-01,Queens,1,LCL/LTD,Q23,Off-Peak,18226.0,2670,6.825183
2020-02-01,Queens,1,LCL/LTD,Q23,Peak,9797.64,1622,6.039708
2020-02-01,Queens,2,LCL/LTD,Q23,Off-Peak,8064.204,1143,7.052297
2020-02-01,Queens,2,LCL/LTD,Q23,Peak,3157.58,469,6.727189
2020-02-01,Queens,1,LCL/LTD,Q24,Off-Peak,17619.83,2362,7.4589095
2020-02-01,Queens,1,LCL/LTD,Q24,Peak,7256.016,1131,6.411099
2020-02-01,Queens,2,LCL/LTD,Q24,Off-Peak,7566.033,892,8.478061
2020-02-01,Queens,2,LCL/LTD,Q24,Peak,2982.927,380,7.8321686
2020-02-01,Queens,1,LCL/LTD,Q25,Off-Peak,27873.83,3613,7.714628
2020-02-01,Queens,1,LCL/LTD,Q25,Peak,18666.76,2605,7.1640873
2020-02-01,Queens,2,LCL/LTD,Q25,Off-Peak,10668.074,1396,7.6371365
2020-02-01,Queens,2,LCL/LTD,Q25,Peak,3610.467,495,7.286905
2020-02-01,Queens,1,LCL/LTD,Q26,Off-Peak,1565.267,157,9.939324
2020-02-01,Queens,1,LCL/LTD,Q26,Peak,2639.521,297,8.878092
2020-02-01,Queens,1,LCL/LTD,Q27,Off-Peak,54095.734,5794,9.33609
2020-02-01,Queens,1,LCL/LTD,Q27,Peak,25085.451,2908,8.623673
2020-02-01,Queens,2,LCL/LTD,Q27,Off-Peak,20042.045,2043,9.808364
2020-02-01,Queens,2,LCL/LTD,Q27,Peak,7739.096,803,9.635359
2020-02-01,Queens,1,LCL/LTD,Q28,Off-Peak,15914.301,1694,9.389713
2020-02-01,Queens,1,LCL/LTD,Q28,Peak,7741.989,914,8.4613085
2020-02-01,Queens,2,LCL/LTD,Q28,Off-Peak,6325.792,641,9.858176
2020-02-01,Queens,2,LCL/LTD,Q28,Peak,2452.47,257,9.514917
2020-02-01,Queens,1,LCL/LTD,Q29,Off-Peak,6604.381,839,7.868929
2020-02-01,Queens,1,LCL/LTD,Q29,Peak,3694.29,535,6.9015565
2020-02-01,Queens,2,LCL/LTD,Q29,Off-Peak,3155.5151,403,7.823149
2020-02-01,Queens,2,LCL/LTD,Q29,Peak,1274.879,171,7.453859
2020-02-01,Queens,1,LCL/LTD,Q3,Off-Peak,22869.117,2282,10.017385
2020-02-01,Queens,1,LCL/LTD,Q3,Peak,8319.072,945,8.794741
2020-02-01,Queens,2,LCL/LTD,Q3,Off-Peak,10152.0,956,10.608209
2020-02-01,Queens,2,LCL/LTD,Q3,Peak,2673.445,267,9.980942
2020-02-01,Queens,1,LCL/LTD,Q30,Off-Peak,25965.934,2742,9.468699
2020-02-01,Queens,1,LCL/LTD,Q30,Peak,10914.725,1301,8.385843
2020-02-01,Queens,2,LCL/LTD,Q30,Off-Peak,6751.991,598,11.288402
2020-02-01,Queens,2,LCL/LTD,Q30,Peak,2536.882,234,10.826545
2020-02-01,Queens,1,LCL/LTD,Q31,Off-Peak,13850.1,1602,8.642095
2020-02-01,Queens,1,LCL/LTD,Q31,Peak,6186.5913,777,7.9608073
2020-02-01,Queens,2,LCL/LTD,Q31,Off-Peak,2598.967,275,9.423452
2020-02-01,Queens,2,LCL/LTD,Q31,Peak,1050.6631,112,9.331877
2020-02-01,Queens,1,LCL/LTD,Q32,Off-Peak,18299.617,2859,6.3994474
2020-02-01,Queens,1,LCL/LTD,Q32,Peak,7658.448,1355,5.6497836
2020-02-01,Queens,2,LCL/LTD,Q32,Off-Peak,8453.844,1179,7.165884
2020-02-01,Queens,2,LCL/LTD,Q32,Peak,3477.229,493,7.0441256
2020-02-01,Queens,1,LCL/LTD,Q33,Off-Peak,7416.377,1142,6.4916
2020-02-01,Queens,1,LCL/LTD,Q33,Peak,2891.933,510,5.6619487
2020-02-01,Queens,2,LCL/LTD,Q33,Off-Peak,3121.244,495,6.299106
2020-02-01,Queens,2,LCL/LTD,Q33,Peak,962.146,162,5.9364347
2020-02-01,Queens,1,LCL/LTD,Q34,Off-Peak,11898.668,1654,7.1906476
